siteID,lakeID,site,lat,long,UTM,updateID,siteID,sampleID,dayOfYear,dateSet,dateSample,dateTimeSet,dateTimeSample,crew,gear,sampleGroup,effort,effortUnits,useEffort,weather,comments,metadataID,updateID,sampleID,trailerCountID,boatCountID,time,projectID,boatCountID,boatID,boatNum,vesselType,passengerCount,fishing,residentRover,notes,enteredBy,updateID
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,161,6/10/2018,6/10/2018,6/10/2018 5:32,6/10/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.97,creelHours,102,,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,12:53,36,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910_1,1,kayak,1,0,rover,,CMI,
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,161,6/10/2018,6/10/2018,6/10/2018 5:32,6/10/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.97,creelHours,103,,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,12:53,36,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910_2,2,kayak,1,0,rover,,CMI,
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,161,6/10/2018,6/10/2018,6/10/2018 5:32,6/10/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.97,creelHours,104,,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1330_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,12:53,36,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180610_1253_CR_fishscapesCreel.Instantaneous.20180910_3,3,canoe,2,0,rover,,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,105,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,14:58,36,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,3,1,resident,"3 men in bass boat, 1 w/ blaze orange shirt.  In cove near ramp.",CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,106,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,14:58,36,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,3,1,rover,"3 men in camo bass boat w/ tan, white shirts.  On far side of lake.",CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,107,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,14:58,36,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1458_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,,resident,1 man w/ white shirt on long-looking dark boat.  Near shore of one island; could not approach due to wind.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,108,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,17:16,36,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,Pontoon from launch.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,109,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,17:16,36,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,0,rover,Blue-and-silver boat w/ older couple from launch.  Returning to launch.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,110,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,17:16,36,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,1,rover,Uniform black Tully w/ white outboard from launch.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,111,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,17:16,36,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1716_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,2,0,rover,In launch.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,112,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,White w/ blue trim.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,113,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,,White/tan w/ black outboard.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,114,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,4,0,resident,Blue pontoon.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,115,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,2,1,rover,Pontoon.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,116,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,1,1,,Tan and black w/ white outboard.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,117,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_6,6,gas_motor,3,1,resident,w/ blaze orange shirt from before.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,118,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_7,7,gas_motor,1,0,rover,Departing ramp.,CMI,
WC_WholeShoreline,WC,WholeShoreline,46.1729139,-89.6169457,,,WC_WholeShoreline,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,162,6/11/2018,6/11/2018,6/11/2018 13:51,6/11/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,7.65,creelHours,119,,,fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_2130_CR_fishscapesCreel.Instantaneous.20180910,,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,19:07,36,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910,WC_WholeShoreline_20180611_1907_CR_fishscapesCreel.Instantaneous.20180910_8,8,gas_motor,2,1,,,CMI,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,163,6/12/2018,6/12/2018,6/12/2018 13:30,6/12/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8,creelHours,120,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_1411_CR_fishscapesCreel.Instantaneous.20180910,14:11,36,JS_WholeShoreline_20180612_1411_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180612_1411_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,,resident,Seen motoring to blind side of lake at 14:07; known to be on lake.,AT,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,163,6/12/2018,6/12/2018,6/12/2018 13:30,6/12/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8,creelHours,121,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_1647_CR_fishscapesCreel.Instantaneous.20180910,16:47,36,JS_WholeShoreline_20180612_1647_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180612_1647_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,AT,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,163,6/12/2018,6/12/2018,6/12/2018 13:30,6/12/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8,creelHours,122,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_2130_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180612_2001_CR_fishscapesCreel.Instantaneous.20180910,20:01,36,JS_WholeShoreline_20180612_2001_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180612_2001_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,"Thunder in distance, storm clouds visible",AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,123,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_0757_CR_fishscapesCreel.Instantaneous.20180910,7:57,36,LR_WholeShoreline_20180614_0757_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_0757_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,resident,Declined interview at dock,AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,124,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,9:17,36,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,0,resident,"Same as at 7:57, heading back to dock",AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,125,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,9:17,36,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,resident,"Renting at lodge, black boat. Black, olive shirts, blue and green hats",AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,126,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,9:17,36,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_0917_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,2,1,rover,"Yellow suspenders, interviewed at dock",AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,127,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910,11:27,36,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,resident,"Delayed from intended 11:19 start time because of resident interview. Same fishers as before (yellow suspenders, interviewed at dock), changed boats",AT,
LR_WholeShoreline,LR,WholeShoreline,45.9711465,-89.7084172,,,LR_WholeShoreline,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,165,6/14/2018,6/14/2018,6/14/2018 6:00,6/14/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.5,creelHours,128,,,fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1330_CR_fishscapesCreel.Instantaneous.20180910,,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910,11:27,36,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910,LR_WholeShoreline_20180614_1127_CR_fishscapesCreel.Instantaneous.20180910_2,2,canoe,2,1,resident,follow in about 15 minutes for dock interview,AT,
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,166,6/15/2018,6/15/2018,6/15/2018 5:26,6/15/2018 11:00,"CMI, AT",CR,fishScapes_2018_creel,5.57,creelHours,129,heavy_rain,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_0739_CR_fishscapesCreel.Instantaneous.20180910,7:39,36,HT_WholeShoreline_20180615_0739_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180615_0739_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Thunderstorm,AT,
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,166,6/15/2018,6/15/2018,6/15/2018 5:26,6/15/2018 11:00,"CMI, AT",CR,fishScapes_2018_creel,5.57,creelHours,130,heavy_rain,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_0912_CR_fishscapesCreel.Instantaneous.20180910,9:12,36,HT_WholeShoreline_20180615_0912_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180615_0912_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Thunderstorm,AT,
HT_WholeShoreline,HT,WholeShoreline,46.003537,-89.3220986,,,HT_WholeShoreline,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,166,6/15/2018,6/15/2018,6/15/2018 5:26,6/15/2018 11:00,"CMI, AT",CR,fishScapes_2018_creel,5.57,creelHours,131,heavy_rain,,fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_1100_CR_fishscapesCreel.Instantaneous.20180910,,HT_WholeShoreline_20180615_1256_CR_fishscapesCreel.Instantaneous.20180910,12:56,36,HT_WholeShoreline_20180615_1256_CR_fishscapesCreel.Instantaneous.20180910,HT_WholeShoreline_20180615_1256_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Thunderstorm,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,168,6/17/2018,6/17/2018,6/17/2018 11:02,6/17/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,2.47,creelHours,132,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,11:10,36,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,3,1,rover,"Small grey bass boat, dark, white, blue shirts. Non-random boat counts today",AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,168,6/17/2018,6/17/2018,6/17/2018 11:02,6/17/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,2.47,creelHours,133,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,11:10,36,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910_2,2,shore_fisher,2,1,resident,"1 companion not fishig; one on dock, one on pontoon boat",AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,168,6/17/2018,6/17/2018,6/17/2018 11:02,6/17/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,2.47,creelHours,134,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1330_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,11:10,36,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180617_1110_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,1,,"Bright yellow shirt, speed boat",AT,
